forecast_date,target,location,location_name,target_end_date,type,quantile,value
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.025,14
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.05,14
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.1,16
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.15,17
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.2,17
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.25,18
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.3,19
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.35,20
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.4,21
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.45,22
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.5,23
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.55,24
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.6,26
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.65,28
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.7,30
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.75,34
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.8,38
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.85,45
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.9,54
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.95,72
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.975,92
2020-07-05,3 wk ahead cum death,02,Alaska,2020-07-25,quantile,0.99,117
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.01,14
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.025,15
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.05,16
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.1,17
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.15,19
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.2,20
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.25,21
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.3,22
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.35,23
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.4,25
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.45,26
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.5,28
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.55,30
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.6,33
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.65,36
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.7,40
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.75,46
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.8,54
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.85,66
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.9,85.70000000000073
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.95,122
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.975,161
2020-07-05,4 wk ahead cum death,02,Alaska,2020-08-01,quantile,0.99,222
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.01,14
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.025,16
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.05,17
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.1,19
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.15,21
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.2,22
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.25,24
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.3,25
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.35,27
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.4,29
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.45,31
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.5,33
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.55,36
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.6,40
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.65,46
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.7,52
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.75,61
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.8,73
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.85,92
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.9,126
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.95,194
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.975,272.4249999999993
2020-07-05,5 wk ahead cum death,02,Alaska,2020-08-08,quantile,0.99,397
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.01,15
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.025,17
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.05,19
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.1,21
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.15,23
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.2,25
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.25,27
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.3,29
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.35,31
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.4,33
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.45,36
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.5,39
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.55,43
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.6,49
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.65,56
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.7,65
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.75,77
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.8,93
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.85,120
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.9,174
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.95,289
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.975,424.4249999999993
2020-07-05,6 wk ahead cum death,02,Alaska,2020-08-15,quantile,0.99,635.7700000000004
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,point,NA,3.492840492840493
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,point,NA,5.5792957042957045
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,point,NA,8.526556776556777
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,point,NA,12.338286713286713
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,point,NA,16.616633366633366
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,point,NA,20.803946053946053
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.01,0
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.025,0
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.05,0
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.1,0
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.15,1
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.2,1
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.25,1
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.3,1
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.35,2
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.4,2
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.45,2
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.5,3
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.55,3
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.6,3
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.65,4
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.7,4
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.75,5
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.8,5
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.85,6
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.9,8
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.95,10
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.975,13
2020-07-05,1 wk ahead inc death,02,Alaska,2020-07-11,quantile,0.99,16
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.01,0
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.025,0
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.05,0
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.1,1
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.15,1
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.2,1
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.25,2
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.3,2
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.35,2
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.4,3
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.45,3
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.5,3
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.55,4
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.6,4
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.65,5
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.7,6
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.75,7
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.8,8
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.85,10
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.9,13
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.95,19
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.975,24
2020-07-05,2 wk ahead inc death,02,Alaska,2020-07-18,quantile,0.99,32
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.01,0
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.025,0
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.05,0
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.1,1
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.15,1
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.2,2
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.25,2
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.3,2
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.35,3
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.4,3
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.45,4
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.5,4
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.55,5
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.6,6
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.65,7
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.7,8
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.75,10
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.8,12
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.85,16
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.9,21
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.95,32
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.975,44
2020-07-05,3 wk ahead inc death,02,Alaska,2020-07-25,quantile,0.99,60
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.01,0
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.025,0
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.05,0
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.1,1
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.15,1
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.2,2
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.25,2
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.3,3
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.35,3
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.4,4
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.45,4
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.5,5
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.55,6
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.6,7
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.65,8
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.7,10
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.75,12
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.8,16
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.85,21
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.9,31
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.95,52
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.975,73
2020-07-05,4 wk ahead inc death,02,Alaska,2020-08-01,quantile,0.99,109
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.01,0
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.025,0
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.05,0
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.1,1
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.15,2
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.2,2
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.25,2
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.3,3
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.35,3
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.4,4
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.45,5
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.5,5
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.55,6
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.6,8
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.65,9
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.7,11
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.75,14
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.8,18
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.85,26
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.9,40
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.95,74
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.975,116
2020-07-05,5 wk ahead inc death,02,Alaska,2020-08-08,quantile,0.99,176
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.01,0
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.025,0
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.05,0
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.1,1
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.15,2
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.2,2
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.25,3
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.3,3
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.35,4
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.4,4
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.45,5
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.5,6
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.55,6
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.6,8
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.65,9
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.7,11
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.75,15
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.8,20
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.85,29
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.9,47
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.95,99
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.975,162
2020-07-05,6 wk ahead inc death,02,Alaska,2020-08-15,quantile,0.99,251
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,point,NA,1108.7856587856588
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,point,NA,1210.5811595811597
2020-07-05,3 wk ahead cum death,01,Alabama,2020-07-25,point,NA,1316.2191512191512
2020-07-05,4 wk ahead cum death,01,Alabama,2020-08-01,point,NA,1424.9315499315499
2020-07-05,5 wk ahead cum death,01,Alabama,2020-08-08,point,NA,1536.1753801753803
2020-07-05,6 wk ahead cum death,01,Alabama,2020-08-15,point,NA,1650.3359973359973
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.01,1060
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.025,1066
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.05,1072
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.1,1079
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.15,1083
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.2,1088
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.25,1092
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.3,1095
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.35,1098
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.4,1102
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.45,1105
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.5,1108
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.55,1111
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.6,1114
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.65,1117
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.7,1121
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.75,1125
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.8,1129
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.85,1134
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.9,1140
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.95,1150
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.975,1158
2020-07-05,1 wk ahead cum death,01,Alabama,2020-07-11,quantile,0.99,1169
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.01,1116
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.025,1125
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.05,1134
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.1,1146
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.15,1155
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.2,1164
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.25,1172
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.3,1179
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.35,1187
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.4,1194
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.45,1201
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.5,1208
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.55,1215
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.6,1221
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.65,1228
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.7,1235
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.75,1243
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.8,1253
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.85,1264
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.9,1279
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.95,1301
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.975,1322
2020-07-05,2 wk ahead cum death,01,Alabama,2020-07-18,quantile,0.99,1342.739999999998
2020-07-05,3 wk ahead cum death,01,Alabama,2020-07-25,quantile,0.01,1159
2020-07-05,3 wk ahead cum death,01,Alabama,2020-07-25,quantile,0.025,1174
2020-07-05,3 wk ahead cum death,01,Alabama,2020-07-25,quantile,0.05,1188
2020-07-05,3 wk ahead cum death,01,Alabama,2020-07-25,quantile,0.1,1205
2020-07-05,3 wk ahead cum death,01,Alabama,2020-07-25,quantile,0.15,1218
2020-07-05,3 wk ahead cum death,01,Alabama,2020-07-25,quantile,0.2,1231
2020-07-05,3 wk ahead cum death,01,Alabama,2020-07-25,quantile,0.25,1243
2020-07-05,3 wk ahead cum death,01,Alabama,2020-07-25,quantile,0.3,1255
2020-07-05,3 wk ahead cum death,01,Alabama,2020-07-25,quantile,0.35,1269
2020-07-05,3 wk ahead cum death,01,Alabama,2020-07-25,quantile,0.4,1283
